nome,lat,lon
Alameda 13,-10.220031,-48.356229
Alameda 13,-10.219703,-48.356565
Alameda 13,-10.219555,-48.355754
Alameda 13,-10.218684,-48.355246
Alameda 13,-10.218478,-48.355896
Alameda 13,-10.21848,-48.356297
Alameda 13,-10.21849,-48.358245
Alameda 13,-10.219079,-48.359294
Alameda 13,-10.215782,-48.318432
Alameda 13,-10.215245,-48.318144
Alameda 13,-10.215016,-48.318014
Alameda 13,-10.211632,-48.325879
Alameda 13,-10.214487,-48.358219
Alameda 13,-10.208859,-48.327364
Alameda 13,-10.208866,-48.328261
Alameda 13,-10.20832,-48.327788
Alameda 13,-10.20918,-48.337445
Alameda 13,-10.209134,-48.345837
Alameda 13,-10.207817,-48.345998
Alameda 13,-10.20782,-48.353974
Alameda 13,-10.20179,-48.3146
Alameda 13,-10.202163,-48.314973
Alameda 13,-10.202003,-48.315051
Alameda 13,-10.201713,-48.314761
Alameda 13,-10.196179,-48.309383
Alameda 13,-10.196209,-48.313135
Alameda 13,-10.195796,-48.318532
Alameda 13,-10.194962,-48.31904
Alameda 13,-10.194549,-48.319043
Alameda 13,-10.194484,-48.319237
Alameda 13,-10.194952,-48.31941
Alameda 13,-10.194759,-48.320257
Alameda 13,-10.194484,-48.319237
Alameda 13,-10.196679,-48.32825
Alameda 13,-10.194722,-48.344579
Alameda 13,-10.195216,-48.344563
Alameda 13,-10.195267,-48.345051
Alameda 13,-10.195028,-48.346473
Alameda 13,-10.195183,-48.345513
Alameda 13,-10.194842,-48.344735
Alameda 13,-10.188338,-48.307464
Alameda 13,-10.188338,-48.307464
Alameda 13,-10.188225,-48.309699
Alameda 13,-10.187928,-48.307467
Alameda 13,-10.190601,-48.315099
Alameda 13,-10.190601,-48.315099
Alameda 13,-10.185612,-48.315139
Alameda 13,-10.180884,-48.307356
Alameda 13,-10.180626,-48.308038
Alameda 13,-10.180626,-48.308038
Alameda 13,-10.180884,-48.307356
Alameda 13,-10.18044,-48.307151
Alameda 13,-10.176355,-48.337615
Alameda 13,-10.170251,-48.34067
Alameda 13,-10.165516,-48.319859
Alameda 13,-10.161497,-48.347756
Alameda 13,-10.161497,-48.347756
Alameda 13,-10.160538,-48.348738
Alameda 13,-10.160131,-48.349153
Alameda 13,-10.159317,-48.349984
Alameda 13,-10.15891,-48.350399
Alameda 13,-10.158219,-48.351105
Alameda 13,-10.160643,-48.341712
Alameda 13,-10.16183,-48.34267
Alameda 13,-10.159421,-48.339873
Alameda 13,-10.15191,-48.325614
Alameda 13,-10.15191,-48.325614
Alameda 13,-10.15145,-48.325324
Alameda 13,-10.150164,-48.339445
Alameda 13,-10.149665,-48.331614
Alameda 13,-10.169467,-48.315234
Alameda 13,-10.20389,-48.337159
Alameda 13,-10.233262,-48.325714
Alameda 13,-10.238714,-48.343437
Alameda 13,-10.238604,-48.329828
Alameda 13,-10.274436,-48.341921
Alameda 13,-10.274448,-48.342222
Alameda 13,-10.276678,-48.318725
Alameda 13,-10.276718,-48.323571
Alameda 13,-10.275438,-48.328451
Alameda 13,-10.27517,-48.329207
Alameda 13,-10.275371,-48.329142
Alameda 13,-10.273776,-48.32925
Alameda 13,-10.276695,-48.320846
Alameda 13,-10.276695,-48.320846
Alameda 13,-10.271014,-48.324463
Alameda 13,-10.270979,-48.324508
Alameda 13,-10.270984,-48.325159
Alameda 13,-10.272539,-48.318622
Alameda 13,-10.272539,-48.318622
Alameda 13,-10.272203,-48.318886
Alameda 13,-10.272208,-48.319552
Alameda 13,-10.272576,-48.323139
Alameda 13,-10.272576,-48.323139
Alameda 13,-10.272235,-48.322881
Alameda 13,-10.272235,-48.322881
Alameda 13,-10.272243,-48.323789
Alameda 13-A,-10.246918,-48.321495
Alameda 13-A,-10.247419,-48.321511
Alameda 13A,-10.264156,-48.319875
Alameda 13A,-10.262204,-48.319891
Alameda 13B,-10.265159,-48.319867
Alameda 13B,-10.26711,-48.31985
Alameda 14,-10.256474,-48.321497
Alameda 14,-10.244401,-48.320669
Alameda 14,-10.255665,-48.321505
Alameda 14,-10.255602,-48.321568
Alameda 14,-10.249372,-48.321556
Alameda 14,-10.24931,-48.321619
Alameda 14,-10.252235,-48.324834
Alameda 14,-10.252157,-48.324834
Alameda 14,-10.249907,-48.324903
Alameda 14,-10.252033,-48.340843
Alameda 14,-10.251329,-48.340126
Alameda 14,-10.251628,-48.339382
Alameda 14,-10.245941,-48.32489
Alameda 14,-10.245905,-48.32489
Alameda 14,-10.245868,-48.32489
Alameda 14,-10.24579,-48.338933
Alameda 14,-10.245345,-48.340494
Alameda 14,-10.24497,-48.339962
Alameda 14,-10.248685,-48.344131
Alameda 14,-10.240267,-48.320342
Alameda 14,-10.239614,-48.324941
Alameda 14,-10.239614,-48.324941
Alameda 14,-10.242132,-48.343986
Alameda 14,-10.233577,-48.319594
Alameda 14,-10.233533,-48.321089
Alameda 14,-10.234158,-48.344659
Alameda 14,-10.232799,-48.34467
Alameda 14,-10.232678,-48.359701
Alameda 14,-10.232017,-48.359597
Alameda 14,-10.232017,-48.359597
Alameda 14,-10.231512,-48.35971
Alameda 14,-10.231512,-48.35971
Alameda 14,-10.22936,-48.353522
Alameda 14,-10.229217,-48.35329
Alameda 14,-10.22936,-48.353522
Alameda 14,-10.229076,-48.353622
Alameda 14,-10.229072,-48.353484
Alameda 14,-10.226986,-48.32705
Alameda 14,-10.227376,-48.328124
Alameda 14,-10.228595,-48.362459
Alameda 14,-10.228537,-48.364995
Alameda 14,-10.223067,-48.325075
Alameda 14,-10.222197,-48.340608
Alameda 14,-10.219007,-48.34557
Alameda 14,-10.218284,-48.353006
Alameda 14,-10.218284,-48.353006
Alameda 14,-10.218976,-48.35679
Alameda 14,-10.217164,-48.325118
Alameda 14,-10.214134,-48.325152
Alameda 14,-10.21221,-48.355416
Alameda 14,-10.216116,-48.357108
Alameda 14,-10.215024,-48.357275
Alameda 14,-10.214551,-48.357464
Alameda 14,-10.214551,-48.357464
Alameda 14,-10.213921,-48.357728
Alameda 14,-10.213558,-48.357846
Alameda 14,-10.208866,-48.328261
Alameda 14,-10.209768,-48.337454
Alameda 14,-10.20914,-48.346646
Alameda 14,-10.208096,-48.346655
Alameda 14,-10.192676,-48.316008
Alameda 14,-10.19672,-48.328903
Alameda 14,-10.154834,-48.325942
Alameda 14,-10.154321,-48.326367
Alameda 14,-10.192389,-48.34716
Alameda 14,-10.188263,-48.314406
Alameda 14,-10.188263,-48.314406
Alameda 14,-10.188026,-48.322658
Alameda 14,-10.181373,-48.315259
Alameda 14,-10.17906,-48.315202
Alameda 14,-10.18194,-48.319736
Alameda 14,-10.17344,-48.311675
Alameda 14,-10.169905,-48.337267
Alameda 14,-10.169931,-48.338799
Alameda 14,-10.170877,-48.321816
Alameda 14,-10.169591,-48.321461
Alameda 14,-10.168517,-48.321164
Alameda 14,-10.168517,-48.321164
Alameda 14,-10.166845,-48.320701
Alameda 14,-10.163884,-48.320084
Alameda 14,-10.161124,-48.341387
Alameda 14,-10.161124,-48.341387
Alameda 14,-10.159157,-48.328176
Alameda 14,-10.155375,-48.345551
Alameda 14,-10.155375,-48.345551
Alameda 14,-10.155053,-48.343583
Alameda 14,-10.153842,-48.327145
Alameda 14,-10.153688,-48.327799
Alameda 14,-10.153334,-48.339426
Alameda 14,-10.152926,-48.338754
Alameda 14,-10.152005,-48.334782
Alameda 14,-10.201462,-48.339959
Alameda 14,-10.233257,-48.325003
Alameda 14,-10.276161,-48.336286
Alameda 14,-10.27033,-48.32583
Alameda 14,-10.269366,-48.325838
Alameda 14,-10.269061,-48.325841
Alameda 14,-10.274669,-48.318988
Alameda 14,-10.273299,-48.3182
Alameda 14,-10.271295,-48.325822
Alameda 14,-10.271295,-48.325822
Alameda 14,-10.27095,-48.320894
Alameda 14,-10.282681,-48.338321
Alameda 14-A,-10.244401,-48.320669
Alameda 14-A,-10.243897,-48.320698
Alameda 15,-10.253939,-48.323886
Alameda 15,-10.254015,-48.323948
Alameda 15,-10.253939,-48.323886
Alameda 15,-10.241499,-48.319474
Alameda 15,-10.241499,-48.319474
Alameda 15,-10.260232,-48.323835
Alameda 15,-10.260307,-48.323897
Alameda 15,-10.260232,-48.323835
Alameda 15,-10.250751,-48.337436
Alameda 15,-10.250277,-48.336997
Alameda 15,-10.252684,-48.344583
Alameda 15,-10.250995,-48.34357
Alameda 15,-10.243859,-48.316889
Alameda 15,-10.246888,-48.320649
Alameda 15,-10.244633,-48.339202
Alameda 15,-10.247213,-48.343798
Alameda 15,-10.246086,-48.344801
Alameda 15,-10.24573,-48.344642
Alameda 15,-10.239216,-48.319493
Alameda 15,-10.239216,-48.319493
Alameda 15,-10.237344,-48.319508
Alameda 15,-10.237344,-48.319508
Alameda 15,-10.239375,-48.346214
Alameda 15,-10.239375,-48.346214
Alameda 15,-10.240702,-48.355072
Alameda 15,-10.234146,-48.32288
Alameda 15,-10.234032,-48.322785
Alameda 15,-10.234154,-48.323916
Alameda 15,-10.234033,-48.322881
Alameda 15,-10.233477,-48.344665
Alameda 15,-10.233477,-48.344665
Alameda 15,-10.233669,-48.346468
Alameda 15,-10.233483,-48.345496
Alameda 15,-10.234015,-48.350225
Alameda 15,-10.233988,-48.351139
Alameda 15,-10.233743,-48.352976
Alameda 15,-10.233606,-48.354091
Alameda 15,-10.233493,-48.353597
Alameda 15,-10.233501,-48.354587
Alameda 15,-10.233332,-48.35298
Alameda 15,-10.234461,-48.362802
Alameda 15,-10.234111,-48.359028
Alameda 15,-10.229414,-48.359111
Alameda 15,-10.227758,-48.327044
Alameda 15,-10.226775,-48.362208
Alameda 15,-10.22219,-48.339722
Alameda 15,-10.219007,-48.34557
Alameda 15,-10.218333,-48.3449
Alameda 15,-10.220473,-48.358263
Alameda 15,-10.220473,-48.358263
Alameda 15,-10.21945,-48.357261
Alameda 15,-10.218976,-48.35679
Alameda 15,-10.218757,-48.356572
Alameda 15,-10.214031,-48.354494
Alameda 15,-10.213725,-48.353117
Alameda 15,-10.213725,-48.353117
Alameda 15,-10.21367,-48.350786
Alameda 15,-10.213677,-48.351744
Alameda 15,-10.213677,-48.351744
Alameda 15,-10.212887,-48.355288
Alameda 15,-10.21406,-48.356964
Alameda 15,-10.210312,-48.339563
Alameda 15,-10.210316,-48.340019
Alameda 15,-10.210323,-48.340932
Alameda 15,-10.210287,-48.337436
Alameda 15,-10.210319,-48.343074
Alameda 15,-10.196877,-48.310906
Alameda 15,-10.196877,-48.310906
Alameda 15,-10.196462,-48.316474
Alameda 15,-10.196462,-48.316474
Alameda 15,-10.195277,-48.320947
Alameda 15,-10.195277,-48.320947
Alameda 15,-10.195293,-48.322973
Alameda 15,-10.195293,-48.322973
Alameda 15,-10.195892,-48.345133
Alameda 15,-10.195871,-48.345006
Alameda 15,-10.195781,-48.344526
Alameda 15,-10.195834,-48.3458
Alameda 15,-10.195642,-48.348617
Alameda 15,-10.195642,-48.348617
Alameda 15,-10.195028,-48.346473
Alameda 15,-10.188927,-48.311615
Alameda 15,-10.181549,-48.313673
Alameda 15,-10.181318,-48.311452
Alameda 15,-10.182644,-48.324098
Alameda 15,-10.170729,-48.341387
Alameda 15,-10.166189,-48.318787
Alameda 15,-10.166189,-48.318787
Alameda 15,-10.161604,-48.341061
Alameda 15,-10.161604,-48.341061
Alameda 15,-10.156028,-48.345686
Alameda 15,-10.153891,-48.325993
Alameda 15,-10.152695,-48.337514
Alameda 15,-10.15145,-48.33792
Alameda 15,-10.150888,-48.338262
Alameda 15,-10.150326,-48.338604
Alameda 15,-10.153102,-48.330658
Alameda 15,-10.151883,-48.331362
Alameda 15,-10.153066,-48.331629
Alameda 15,-10.15206,-48.33
Alameda 15,-10.150638,-48.331167
Alameda 15,-10.149918,-48.330869
Alameda 15,-10.150777,-48.329424
Alameda 15,-10.149712,-48.330357
Alameda 15,-10.203211,-48.337165
Alameda 15,-10.23968,-48.336588
Alameda 15,-10.23968,-48.336588
Alameda 15,-10.264791,-48.336381
Alameda 15,-10.264507,-48.33693
Alameda 15,-10.26462,-48.336605
Alameda 15,-10.265458,-48.318811
Alameda 15,-10.267106,-48.319285
Alameda 15,-10.2622,-48.319326
Alameda 15,-10.275571,-48.326452
Alameda 15,-10.27736,-48.321506
Alameda 15,-10.277355,-48.32084
Alameda 15,-10.271289,-48.325156
Alameda 15,-10.281929,-48.337021
Alameda 15-A,-10.247391,-48.320672
Alameda 15-A,-10.234144,-48.322688
Alameda 15-A,-10.234031,-48.322689
Alameda 15-A,-10.234135,-48.321488
Alameda 15-A,-10.234032,-48.322785
Alameda 15A,-10.277086,-48.340059
Alameda 15A,-10.277086,-48.339475
Alameda 16,-10.25647,-48.320995
Alameda 16,-10.246338,-48.320016
Alameda 16,-10.244396,-48.320032
Alameda 16,-10.207134,-48.348424
Alameda 16,-10.255598,-48.321066
Alameda 16,-10.255661,-48.321003
Alameda 16,-10.249368,-48.321054
Alameda 16,-10.249306,-48.321117
Alameda 16,-10.252554,-48.343143
Alameda 16,-10.252339,-48.342631
Alameda 16,-10.254553,-48.344546
Alameda 16,-10.247952,-48.320003
Alameda 16,-10.243325,-48.320041
Alameda 16,-10.246047,-48.342682
Alameda 16,-10.245851,-48.343198
Alameda 16,-10.24826,-48.344598
Alameda 16,-10.24026,-48.319484
Alameda 16,-10.234118,-48.319366
Alameda 16,-10.234004,-48.319271
Alameda 16,-10.234131,-48.321027
Alameda 16,-10.234005,-48.319367
Alameda 16,-10.235143,-48.344423
Alameda 16,-10.231476,-48.360678
Alameda 16,-10.232024,-48.360373
Alameda 16,-10.227929,-48.357843
Alameda 16,-10.227332,-48.357661
Alameda 16,-10.228282,-48.328398
Alameda 16,-10.228338,-48.32834
Alameda 16,-10.228225,-48.328341
Alameda 16,-10.228343,-48.328696
Alameda 16,-10.22823,-48.328697
Alameda 16,-10.227758,-48.364655
Alameda 16,-10.227521,-48.364984
Alameda 16,-10.227372,-48.365073
Alameda 16,-10.226467,-48.363901
Alameda 16,-10.220235,-48.348506
Alameda 16,-10.219854,-48.343905
Alameda 16,-10.219011,-48.344011
Alameda 16,-10.220235,-48.348506
Alameda 16,-10.218363,-48.348542
Alameda 16,-10.218348,-48.346893
Alameda 16,-10.218333,-48.3449
Alameda 16,-10.218284,-48.353006
Alameda 16,-10.221307,-48.357503
Alameda 16,-10.220971,-48.355338
Alameda 16,-10.220473,-48.358263
Alameda 16,-10.216769,-48.356186
Alameda 16,-10.216178,-48.356273
Alameda 16,-10.214724,-48.356742
Alameda 16,-10.21406,-48.356964
Alameda 16,-10.213171,-48.357239
Alameda 16,-10.213171,-48.357239
Alameda 16,-10.210463,-48.348415
Alameda 16,-10.209814,-48.348403
Alameda 16,-10.2079,-48.348418
Alameda 16,-10.207687,-48.34842
Alameda 16,-10.195509,-48.32904
Alameda 16,-10.196427,-48.346461
Alameda 16,-10.195625,-48.346468
Alameda 16,-10.194323,-48.346478
Alameda 16,-10.154834,-48.325942
Alameda 16,-10.154587,-48.324838
Alameda 16,-10.193943,-48.346482
Alameda 16,-10.193328,-48.346489
Alameda 16,-10.188535,-48.32203
Alameda 16,-10.181367,-48.314563
Alameda 16,-10.181367,-48.314563
Alameda 16,-10.182612,-48.320028
Alameda 16,-10.167214,-48.340249
Alameda 16,-10.166647,-48.340162
Alameda 16,-10.164237,-48.319668
Alameda 16,-10.164237,-48.319668
Alameda 16,-10.164177,-48.341308
Alameda 16,-10.16235,-48.340974
Alameda 16,-10.16081,-48.338802
Alameda 16,-10.157946,-48.326646
Alameda 16,-10.154575,-48.343116
Alameda 16,-10.153974,-48.339757
Alameda 16,-10.153673,-48.338893
Alameda 16,-10.153614,-48.338724
Alameda 16,-10.277335,-48.339475
Alameda 16,-10.271594,-48.325154
Alameda 16,-10.271289,-48.325156
Alameda 16,-10.274951,-48.324341
Alameda 16,-10.275309,-48.324411
Alameda 16,-10.275134,-48.324364
Alameda 16,-10.275541,-48.324543
Alameda 16,-10.276257,-48.324243
Alameda 16,-10.274661,-48.317958
Alameda 16,-10.274661,-48.317958
Alameda 16,-10.273391,-48.317969
Alameda 16,-10.273298,-48.318074
Alameda 16,-10.273091,-48.318202
Alameda 16,-10.272979,-48.318317
Alameda 16,-10.269616,-48.320239
Alameda 16,-10.269039,-48.32091
Alameda 16,-10.269039,-48.32091
Alameda 16,-10.280198,-48.337078
Alameda 16,-10.286392,-48.337405
Alameda 16-A,-10.20637,-48.349097
Alameda 16-A,-10.20637,-48.349097
Alameda 16-A,-10.207263,-48.348816
Alameda 17,-10.254472,-48.323882
Alameda 17,-10.254523,-48.323819
Alameda 17,-10.254472,-48.323882
Alameda 17,-10.240866,-48.319479
Alameda 17,-10.228426,-48.32355
Alameda 17,-10.260892,-48.323829
Alameda 17,-10.260759,-48.323123
Alameda 17,-10.252127,-48.337887
Alameda 17,-10.253307,-48.345589
Alameda 17,-10.252763,-48.346072
Alameda 17,-10.247943,-48.318914
Alameda 17,-10.24796,-48.321071
Alameda 17,-10.247969,-48.322144
Alameda 17,-10.245337,-48.339433
Alameda 17,-10.247017,-48.345853
Alameda 17,-10.246819,-48.345392
Alameda 17,-10.246818,-48.346107
Alameda 17,-10.238707,-48.344677
Alameda 17,-10.241357,-48.354378
Alameda 17,-10.241367,-48.355646
Alameda 17,-10.234688,-48.322779
Alameda 17,-10.234575,-48.322876
Alameda 17,-10.234575,-48.322876
Alameda 17,-10.234697,-48.323911
Alameda 17,-10.234152,-48.343765
Alameda 17,-10.234161,-48.345122
Alameda 17,-10.234161,-48.345122
Alameda 17,-10.234669,-48.351246
Alameda 17,-10.234658,-48.350953
Alameda 17,-10.234379,-48.351138
Alameda 17,-10.23438,-48.351247
Alameda 17,-10.234652,-48.351447
Alameda 17,-10.234166,-48.354582
Alameda 17,-10.234169,-48.354992
Alameda 17,-10.234174,-48.355558
Alameda 17,-10.235302,-48.362795
Alameda 17,-10.235315,-48.364472
Alameda 17,-10.234503,-48.358358
Alameda 17,-10.234513,-48.359577
Alameda 17,-10.234518,-48.360238
Alameda 17,-10.234518,-48.360238
Alameda 17,-10.229905,-48.360256
Alameda 17,-10.229905,-48.360256
Alameda 17,-10.22989,-48.358655
Alameda 17,-10.22989,-48.358655
Alameda 17,-10.22826,-48.325696
Alameda 17,-10.228204,-48.325639
Alameda 17,-10.228317,-48.325638
Alameda 17,-10.228321,-48.325995
Alameda 17,-10.228208,-48.325996
Alameda 17,-10.227859,-48.362496
Alameda 17,-10.219608,-48.345219
Alameda 17,-10.219668,-48.349789
Alameda 17,-10.214822,-48.354634
Alameda 17,-10.214587,-48.353896
Alameda 17,-10.2144,-48.352744
Alameda 17,-10.214375,-48.35078
Alameda 17,-10.214377,-48.351054
Alameda 17,-10.214388,-48.352363
Alameda 17,-10.20814,-48.342006
Alameda 17,-10.207741,-48.341975
Alameda 17,-10.195088,-48.316486
Alameda 17,-10.196203,-48.323662
Alameda 17,-10.196438,-48.34807
Alameda 17,-10.168655,-48.347602
Alameda 17,-10.155901,-48.325692
Alameda 17,-10.154321,-48.326367
Alameda 17,-10.155901,-48.325692
Alameda 17,-10.188914,-48.309944
Alameda 17,-10.181878,-48.313052
Alameda 17,-10.183299,-48.320022
Alameda 17,-10.183331,-48.324093
Alameda 17,-10.170251,-48.34067
Alameda 17,-10.170251,-48.34067
Alameda 17,-10.167606,-48.31948
Alameda 17,-10.167606,-48.31948
Alameda 17,-10.166845,-48.320701
Alameda 17,-10.166845,-48.320701
Alameda 17,-10.166014,-48.321706
Alameda 17,-10.166014,-48.321706
Alameda 17,-10.167301,-48.318767
Alameda 17,-10.166133,-48.320408
Alameda 17,-10.166133,-48.320408
Alameda 17,-10.165164,-48.321557
Alameda 17,-10.151053,-48.337014
Alameda 17,-10.149723,-48.337229
Alameda 17,-10.152003,-48.330668
Alameda 17,-10.151284,-48.330564
Alameda 17,-10.150777,-48.329424
Alameda 17,-10.150437,-48.330428
Alameda 17,-10.150714,-48.330057
Alameda 17,-10.203047,-48.336954
Alameda 17,-10.202961,-48.338489
Alameda 17,-10.240701,-48.336579
Alameda 17,-10.240701,-48.336579
Alameda 17,-10.265109,-48.339291
Alameda 17,-10.277344,-48.319509
Alameda 17,-10.277344,-48.319509
Alameda 17,-10.27736,-48.321506
Alameda 17,-10.276087,-48.327114
Alameda 17,-10.277349,-48.320174
Alameda 17,-10.271594,-48.325154
Alameda 17,-10.282081,-48.336178
Alameda 17-A,-10.234687,-48.322684
Alameda 17-A,-10.234687,-48.322684
Alameda 17-A,-10.23462,-48.321427
Alameda 17-A,-10.234574,-48.322685
Alameda 17-A,-10.16766,-48.318692
Alameda 17-A,-10.167357,-48.31935
Alameda 17-A,-10.165203,-48.321977
Alameda 17A,-10.26351,-48.317981
Alameda 17A,-10.262129,-48.317775
Alameda 17A,-10.262195,-48.31876
Alameda 18,-10.256466,-48.320492
Alameda 18,-10.247104,-48.319465
Alameda 18,-10.243852,-48.319491
Alameda 18,-10.241499,-48.319474
Alameda 18,-10.255594,-48.320564
Alameda 18,-10.255657,-48.320501
Alameda 18,-10.249364,-48.320552
Alameda 18,-10.249364,-48.320552
Alameda 18,-10.252961,-48.341461
Alameda 18,-10.252346,-48.341167
Alameda 18,-10.251706,-48.341461
Alameda 18,-10.247342,-48.319463
Alameda 18,-10.247519,-48.319509
Alameda 18,-10.247342,-48.319463
Alameda 18,-10.243797,-48.319716
Alameda 18,-10.24667,-48.341512
Alameda 18,-10.246069,-48.341219
Alameda 18,-10.245415,-48.341512
Alameda 18,-10.234659,-48.319265
Alameda 18,-10.234547,-48.319362
Alameda 18,-10.23466,-48.319361
Alameda 18,-10.23456,-48.321023
Alameda 18,-10.232136,-48.344448
Alameda 18,-10.232679,-48.361326
Alameda 18,-10.231014,-48.361353
Alameda 18,-10.228333,-48.361369
Alameda 18,-10.228333,-48.361369
Alameda 18,-10.228824,-48.328393
Alameda 18,-10.228768,-48.328336
Alameda 18,-10.228881,-48.328335
Alameda 18,-10.228772,-48.328693
Alameda 18,-10.228885,-48.328692
Alameda 18,-10.229255,-48.362453
Alameda 18,-10.228388,-48.366116
Alameda 18,-10.219023,-48.347615
Alameda 18,-10.219023,-48.347615
Alameda 18,-10.220125,-48.353661
Alameda 18,-10.220059,-48.357866
Alameda 18,-10.195042,-48.314402
Alameda 18,-10.194401,-48.314399
Alameda 18,-10.188058,-48.321983
Alameda 18,-10.183299,-48.320022
Alameda 18,-10.181943,-48.320033
Alameda 18,-10.181273,-48.320037
Alameda 18,-10.179935,-48.320048
Alameda 18,-10.179266,-48.320055
Alameda 18,-10.17791,-48.320066
Alameda 18,-10.169314,-48.320816
Alameda 18,-10.167175,-48.320225
Alameda 18,-10.163377,-48.352797
Alameda 18,-10.165516,-48.319859
Alameda 18,-10.165516,-48.319859
Alameda 18,-10.155647,-48.343181
Alameda 18,-10.150437,-48.330428
Alameda 18,-10.278713,-48.339474
Alameda 18,-10.276724,-48.324485
Alameda 18,-10.276995,-48.324349
Alameda 18,-10.278689,-48.32431
Alameda 18,-10.276057,-48.3234
Alameda 18,-10.276053,-48.322972
Alameda 18,-10.276053,-48.322972
Alameda 18,-10.27259,-48.324888
Alameda 18,-10.272247,-48.324364
Alameda 18,-10.272254,-48.325148
Alameda 18,-10.271433,-48.32437
Alameda 18,-10.268356,-48.32025
Alameda 18,-10.272213,-48.320218
Alameda 18-A,-10.229261,-48.36502
Alameda 18-A,-10.229509,-48.365697
Alameda 19,-10.242095,-48.318342
Alameda 19,-10.242131,-48.322773
Alameda 19,-10.228389,-48.318917
Alameda 19,-10.206767,-48.347761
Alameda 19,-10.261013,-48.322025
Alameda 19,-10.261013,-48.322025
Alameda 19,-10.253322,-48.345695
Alameda 19,-10.253465,-48.344938
Alameda 19,-10.253505,-48.34651
Alameda 19,-10.253322,-48.345695
Alameda 19,-10.2485,-48.321067
Alameda 19,-10.248518,-48.323235
Alameda 19,-10.245388,-48.338412
Alameda 19,-10.245388,-48.338412
Alameda 19,-10.244057,-48.337113
Alameda 19,-10.247202,-48.344921
Alameda 19,-10.247212,-48.346561
Alameda 19,-10.238051,-48.343989
Alameda 19,-10.241782,-48.354954
Alameda 19,-10.241357,-48.354378
Alameda 19,-10.241771,-48.3557
Alameda 19,-10.239134,-48.363681
Alameda 19,-10.23523,-48.322775
Alameda 19,-10.235118,-48.322872
Alameda 19,-10.235231,-48.322871
Alameda 19,-10.235126,-48.323908
Alameda 19,-10.234819,-48.345125
Alameda 19,-10.234813,-48.344426
Alameda 19,-10.235054,-48.350194
Alameda 19,-10.235061,-48.352185
Alameda 19,-10.234829,-48.354987
Alameda 19,-10.235513,-48.35793
Alameda 19,-10.235521,-48.358902
Alameda 19,-10.235527,-48.359678
Alameda 19,-10.235535,-48.36065
Alameda 19,-10.230229,-48.358197
Alameda 19,-10.230238,-48.359363
Alameda 19,-10.230243,-48.359969
Alameda 19,-10.230252,-48.361128
Alameda 19,-10.230252,-48.361128
Alameda 19,-10.228806,-48.325933
Alameda 19,-10.228803,-48.325691
Alameda 19,-10.228856,-48.325105
Alameda 19,-10.228806,-48.325933
Alameda 19,-10.228822,-48.32685
Alameda 19,-10.230693,-48.366931
Alameda 19,-10.23036,-48.36609
Alameda 19,-10.230259,-48.365815
Alameda 19,-10.229929,-48.363686
Alameda 19,-10.22993,-48.364034
Alameda 19,-10.219911,-48.344905
Alameda 19,-10.219011,-48.344011
Alameda 19,-10.221659,-48.353303
Alameda 19,-10.22085,-48.354382
Alameda 19,-10.215746,-48.359387
Alameda 19,-10.215242,-48.357905
Alameda 19,-10.215327,-48.358602
Alameda 19,-10.214907,-48.357312
Alameda 19,-10.215024,-48.357275
Alameda 19,-10.214662,-48.355751
Alameda 19,-10.214724,-48.356742
Alameda 19,-10.208138,-48.342499
Alameda 19,-10.20719,-48.347757
Alameda 19,-10.196427,-48.346461
Alameda 19,-10.167238,-48.347907
Alameda 19,-10.16724,-48.348435
Alameda 19,-10.167229,-48.34901
Alameda 19,-10.166719,-48.350246
Alameda 19,-10.154711,-48.32539
Alameda 19,-10.154067,-48.325387
Alameda 19,-10.189565,-48.307731
Alameda 19,-10.189602,-48.312239
Alameda 19,-10.189602,-48.312239
Alameda 19,-10.181986,-48.308511
Alameda 19,-10.166719,-48.350246
Alameda 19,-10.165876,-48.351398
Alameda 19,-10.165019,-48.352557
Alameda 19,-10.164582,-48.352951
Alameda 19,-10.153757,-48.345421
Alameda 19,-10.154067,-48.325387
Alameda 19,-10.152979,-48.324753
Alameda 19,-10.152811,-48.323598
Alameda 19,-10.202719,-48.337806
Alameda 19,-10.24175,-48.343412
Alameda 19,-10.241694,-48.336571
Alameda 19,-10.241694,-48.336571
Alameda 19,-10.265656,-48.336619
Alameda 19,-10.271358,-48.344509
Alameda 19,-10.271358,-48.344509
Alameda 19,-10.270226,-48.345317
Alameda 19,-10.26968,-48.346526
Alameda 19,-10.2693,-48.34874
Alameda 19,-10.278025,-48.322167
Alameda 19,-10.272833,-48.328607
Alameda 19,-10.272621,-48.328609
Alameda 19,-10.272275,-48.327812
Alameda 19,-10.272264,-48.32648
Alameda 19,-10.27607,-48.325116
Alameda 19,-10.27259,-48.324888
Alameda 19,-10.272259,-48.325814
Alameda 19,-10.272259,-48.325814
Alameda 19-A,-10.24796,-48.321071
Alameda 19-A,-10.23523,-48.322775
Alameda 19-A,-10.235116,-48.32268
Alameda 19-A,-10.23522,-48.321479
Alameda 19-A,-10.235117,-48.322776
Alameda 2,-10.167756,-48.342403
Alameda 2,-10.237627,-48.33195
Alameda 2,-10.238631,-48.333212
Alameda 2,-10.238621,-48.331942
Alameda 2,-10.240663,-48.331925
Alameda 2,-10.240663,-48.331925
Alameda 2,-10.238642,-48.334482
Alameda 2,-10.238631,-48.333212
Alameda 2,-10.240683,-48.334465
Alameda 2,-10.240673,-48.333195
